431;Площадь Восстания;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.199, "name": "Площадь Восстания", "double": "true", "lat": 59.930279, "lng": 30.361069}
432;Владимирская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.200, "name": "Владимирская", "lat": 59.927628, "lng": 30.347898}
433;Пушкинская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.201, "name": "Пушкинская", "double": "true", "lat": 59.92065, "lng": 30.329599}
434;Технологический институт;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.202, "name": "Технологический институт", "lat": 59.916512, "lng": 30.318485}
435;Балтийская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.203, "name": "Балтийская", "double": "true", "lat": 59.907211, "lng": 30.299578}
436;Нарвская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.204, "name": "Нарвская", "lat": 59.901218, "lng": 30.274908}
437;Кировский завод;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.205, "name": "Кировский завод", "lat": 59.879688, "lng": 30.261921}
438;Автово;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.206, "name": "Автово", "lat": 59.867325, "lng": 30.261337}
439;Ленинский проспект;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.207, "name": "Ленинский проспект", "double": "true", "lat": 59.85117, "lng": 30.268274}
440;Проспект Ветеранов;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.208, "name": "Проспект Ветеранов", "lat": 59.84211, "lng": 30.250588}
441;Парнас;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.209, "name": "Парнас", "lat": 60.06699, "lng": 30.333839}
442;Проспект Просвещения;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.210, "name": "Проспект Просвещения", "lat": 60.051456, "lng": 30.332544}
443;Озерки;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.211, "name": "Озерки", "lat": 60.037098, "lng": 30.321495}
444;Удельная;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.212, "name": "Удельная", "lat": 60.016697, "lng": 30.315607}
445;Пионерская;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.213, "name": "Пионерская", "double": "true", "lat": 60.002487, "lng": 30.296759}
446;Чёрная речка;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.214, "name": "Чёрная речка", "lat": 59.985455, "lng": 30.300833}
447;Петроградская;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.215, "name": "Петроградская", "lat": 59.966389, "lng": 30.311293}
448;Горьковская;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.216, "name": "Горьковская", "double": "true", "lat": 59.956112, "lng": 30.31889}
449;Невский проспект;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.217, "name": "Невский проспект", "lat": 59.935421, "lng": 30.327052}
450;Сенная площадь;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.218, "name": "Сенная площадь", "lat": 59.927135, "lng": 30.320316}
451;Технологический институт, Технологический институт 2;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.219, "name": "Технологический институт 2", "lat": 59.916512, "lng": 30.318485}
452;Фрунзенская;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.220, "name": "Фрунзенская", "double": "true", "lat": 59.906273, "lng": 30.31745}
453;Московские ворота;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.221, "name": "Московские ворота", "lat": 59.891788, "lng": 30.317873}
454;Электросила;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.222, "name": "Электросила", "lat": 59.879189, "lng": 30.318659}
455;Парк Победы;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.223, "name": "Парк Победы", "double": "true", "lat": 59.866344, "lng": 30.321802}
456;Московская;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.224, "name": "Московская", "double": "true", "lat": 59.848873, "lng": 30.321483}
457;Звёздная;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.225, "name": "Звёздная", "lat": 59.833241, "lng": 30.349428}
458;Купчино;{"city": "Санкт-Петербург", "line": {"id": 15, "name": "Московско-Петроградская", "hex-color": "0078C9"}, "id": 15.226, "name": "Купчино", "lat": 59.829781, "lng": 30.375702}
459;Беговая;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.604, "name": "Беговая", "double": "true", "lat": 59.98723, "lng": 30.20247}
460;Новокрестовская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.605, "name": "Новокрестовская", "lat": 59.9716, "lng": 30.2117}
461;Приморская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.227, "name": "Приморская", "lat": 59.948521, "lng": 30.23447}
462;Василеостровская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.228, "name": "Василеостровская", "lat": 59.942577, "lng": 30.278254}
463;Гостиный двор;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.229, "name": "Гостиный двор", "lat": 59.933933, "lng": 30.33341}
464;Маяковская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.230, "name": "Маяковская", "double": "true", "lat": 59.931366, "lng": 30.354645}
465;Площадь Александра Невского, Площадь Александра Невского 1, Площадь Александра Невского один;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.231, "name": "Площадь Александра Невского 1", "lat": 59.924369, "lng": 30.384989}
466;Елизаровская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.232, "name": "Елизаровская", "lat": 59.89669, "lng": 30.423656}
467;Ломоносовская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.233, "name": "Ломоносовская", "lat": 59.877342, "lng": 30.441715}
468;Пролетарская;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.234, "name": "Пролетарская", "double": "true", "lat": 59.865215, "lng": 30.470264}
469;Обухово;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.235, "name": "Обухово", "lat": 59.848709, "lng": 30.457743}
470;Рыбацкое;{"city": "Санкт-Петербург", "line": {"id": 16, "name": "Невско-Василеостровская", "hex-color": "009A49"}, "id": 16.236, "name": "Рыбацкое", "lat": 59.830986, "lng": 30.501259}
471;Спасская;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.237, "name": "Спасская", "lat": 59.927135, "lng": 30.320316}
472;Достоевская;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.238, "name": "Достоевская", "double": "true", "lat": 59.928234, "lng": 30.346029}
473;Лиговский проспект;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.239, "name": "Лиговский проспект", "lat": 59.920811, "lng": 30.355055}
474;Площадь Александра Невского, Площадь Александра Невского 2, Площадь Александра Невского два;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.240, "name": "Площадь Александра Невского 2", "lat": 59.923563, "lng": 30.383421}
475;Новочеркасская;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.241, "name": "Новочеркасская", "lat": 59.929092, "lng": 30.411915}
476;Ладожская;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.242, "name": "Ладожская", "lat": 59.93243, "lng": 30.439274}
477;Проспект Большевиков;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.243, "name": "Проспект Большевиков", "lat": 59.919838, "lng": 30.466757}
478;Улица Дыбенко;{"city": "Санкт-Петербург", "line": {"id": 17, "name": "Правобережная", "hex-color": "EA7125"}, "id": 17.244, "name": "Улица Дыбенко", "lat": 59.907417, "lng": 30.483311}
479;Комендантский проспект;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.245, "name": "Комендантский проспект", "lat": 60.008591, "lng": 30.258663}
480;Старая Деревня;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.246, "name": "Старая Деревня", "lat": 59.989433, "lng": 30.255163}
481;Крестовский остров;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.247, "name": "Крестовский остров", "lat": 59.971821, "lng": 30.259436}
482;Чкаловская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.248, "name": "Чкаловская", "double": "true", "lat": 59.961033, "lng": 30.292006}
483;Спортивная;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.249, "name": "Спортивная", "double": "true", "lat": 59.952026, "lng": 30.291338}
484;Адмиралтейская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.258, "name": "Адмиралтейская", "lat": 59.935867, "lng": 30.31523}
485;Садовая;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.250, "name": "Садовая", "lat": 59.926739, "lng": 30.317753}
486;Звенигородская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.251, "name": "Звенигородская", "lat": 59.92065, "lng": 30.329599}
487;Обводный Канал;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.252, "name": "Обводный Канал", "lat": 59.914686, "lng": 30.34815}
488;Волковская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.253, "name": "Волковская", "lat": 59.896023, "lng": 30.35754}
489;Бухарестская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.259, "name": "Бухарестская", "lat": 59.883769, "lng": 30.368932}
490;Международная;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.260, "name": "Международная", "double": "true", "lat": 59.870203, "lng": 30.379289}
491;Дунайская;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.682, "name": "Дунайская", "lat": 59.839889, "lng": 30.410667}
492;Проспект Славы;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.683, "name": "Проспект Славы", "lat": 59.2127, "lng": 30.2339}
493;Шушары;{"city": "Санкт-Петербург", "line": {"id": 18, "name": "Фрунзенско-Приморская", "hex-color": "702785"}, "id": 18.684, "name": "Шушары", "lat": 59.819973, "lng": 30.432718}
494;Академгородок;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.316, "name": "Академгородок", "lat": 50.464784, "lng": 30.355511}
495;Житомирская;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.317, "name": "Житомирская", "lat": 50.455884, "lng": 30.36479}
496;Святошин;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.318, "name": "Святошин", "lat": 50.457685, "lng": 30.391776}
497;Нивки;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.319, "name": "Нивки", "lat": 50.458602, "lng": 30.405682}
498;Берестейская;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.320, "name": "Берестейская", "lat": 50.458562, "lng": 30.420522}
499;Шулявская;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.321, "name": "Шулявская", "lat": 50.454622, "lng": 30.445208}
500;Политехнический институт;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.322, "name": "Политехнический институт", "lat": 50.450814, "lng": 30.466327}
501;Вокзальная;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.323, "name": "Вокзальная", "double": "true", "lat": 50.44178, "lng": 30.488273}
502;Университет;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.324, "name": "Университет", "double": "true", "lat": 50.444401, "lng": 30.506006}
503;Театральная;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.325, "name": "Театральная", "double": "true", "lat": 50.445135, "lng": 30.518178}
504;Крещатик;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.326, "name": "Крещатик", "lat": 50.447218, "lng": 30.524933}
505;Арсенальная;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.327, "name": "Арсенальная", "lat": 50.444332, "lng": 30.545379}
506;Днепр;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.328, "name": "Днепр", "lat": 50.441217, "lng": 30.559374}
507;Гидропарк;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.329, "name": "Гидропарк", "lat": 50.445956, "lng": 30.57699}
508;Левобережная;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.330, "name": "Левобережная", "lat": 50.4518, "lng": 30.59811}
509;Дарница;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.331, "name": "Дарница", "lat": 50.455924, "lng": 30.612905}
510;Черниговская;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.332, "name": "Черниговская", "lat": 50.459852, "lng": 30.630269}
511;Лесная;{"city": "Киев", "line": {"id": 55, "name": "Святошинско-Броварская", "hex-color": "CD0505"}, "id": 55.333, "name": "Лесная", "double": "true", "lat": 50.464629, "lng": 30.645541}
512;Героев Днепра;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.334, "name": "Героев Днепра", "lat": 50.52258, "lng": 30.498891}
513;Минская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.335, "name": "Минская", "double": "true", "lat": 50.512196, "lng": 30.498541}
514;Оболонь;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.336, "name": "Оболонь", "lat": 50.501466, "lng": 30.498253}
515;Петровка;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.337, "name": "Петровка", "lat": 50.486074, "lng": 30.497885}
516;Тараса Шевченко;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.338, "name": "Тараса Шевченко", "lat": 50.473286, "lng": 30.505134}
517;Контрактовая площадь;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.339, "name": "Контрактовая площадь", "lat": 50.465604, "lng": 30.514836}
518;Почтовая площадь;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.340, "name": "Почтовая площадь", "lat": 50.458935, "lng": 30.524933}
519;Майдан Независимости;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.341, "name": "Майдан Независимости", "lat": 50.450028, "lng": 30.524196}
520;Площадь Льва Толстого;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.342, "name": "Площадь Льва Толстого", "lat": 50.439221, "lng": 30.516327}
521;Олимпийская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.343, "name": "Олимпийская", "lat": 50.432244, "lng": 30.51621}
522;Дворец Украина;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.344, "name": "Дворец Украина", "lat": 50.420641, "lng": 30.520738}
523;Лыбедская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.345, "name": "Лыбедская", "lat": 50.412714, "lng": 30.524879}
524;Демеевская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.346, "name": "Демеевская", "lat": 50.404563, "lng": 30.516615}
525;Голосеевская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.347, "name": "Голосеевская", "lat": 50.397879, "lng": 30.510066}
526;Васильковская;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.348, "name": "Васильковская", "lat": 50.392815, "lng": 30.485551}
527;Выставочный центр;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.349, "name": "Выставочный центр", "double": "true", "lat": 50.382092, "lng": 30.477134}
528;Ипподром;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.350, "name": "Ипподром", "lat": 50.376526, "lng": 30.468923}
529;Теремки;{"city": "Киев", "line": {"id": 56, "name": "Куреневско-Красноармейская", "hex-color": "069CD3"}, "id": 56.506, "name": "Теремки", "lat": 50.367044, "lng": 30.454203}
530;Сырец;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.351, "name": "Сырец", "lat": 50.476221, "lng": 30.430736}
531;Дорогожичи;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.352, "name": "Дорогожичи", "lat": 50.473452, "lng": 30.448406}
532;Лукьяновская;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.353, "name": "Лукьяновская", "lat": 50.462249, "lng": 30.482101}
533;Золотые ворота;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.354, "name": "Золотые ворота", "lat": 50.448342, "lng": 30.513668}
534;Дворец спорта;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.355, "name": "Дворец спорта", "lat": 50.437838, "lng": 30.520684}
535;Кловская;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.356, "name": "Кловская", "lat": 50.436731, "lng": 30.531922}
536;Печерская;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.357, "name": "Печерская", "lat": 50.427315, "lng": 30.538776}
537;Дружбы народов;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.358, "name": "Дружбы народов", "lat": 50.418001, "lng": 30.544462}
538;Выдубичи;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.359, "name": "Выдубичи", "lat": 50.401428, "lng": 30.560686}
539;Славутич;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.360, "name": "Славутич", "lat": 50.394164, "lng": 30.604452}
540;Осокорки;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.361, "name": "Осокорки", "lat": 50.395537, "lng": 30.616148}
541;Позняки;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.362, "name": "Позняки", "lat": 50.398344, "lng": 30.63433}
542;Харьковская;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.363, "name": "Харьковская", "lat": 50.401072, "lng": 30.652}
543;Вырлица;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.364, "name": "Вырлица", "lat": 50.403185, "lng": 30.665969}
544;Бориспольская;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.365, "name": "Бориспольская", "lat": 50.403403, "lng": 30.682974}
545;Красный хутор;{"city": "Киев", "line": {"id": 57, "name": "Сырецко-Печерская", "hex-color": "0A6F20"}, "id": 57.366, "name": "Красный хутор", "lat": 50.409505, "lng": 30.695918}
546;Уручье;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.402, "name": "Уручье", "lat": 53.945348, "lng": 27.68782}
547;Борисовский тракт;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.403, "name": "Борисовский тракт", "lat": 53.938506, "lng": 27.665865}
548;Восток;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.404, "name": "Восток", "lat": 53.934509, "lng": 27.651483}
549;Московская;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.405, "name": "Московская", "double": "true", "lat": 53.927978, "lng": 27.627812}
550;Парк Челюскинцев;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.406, "name": "Парк Челюскинцев", "lat": 53.924214, "lng": 27.613646}
551;Академия наук;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.407, "name": "Академия наук", "lat": 53.92187, "lng": 27.599066}
552;Площадь Якуба Коласа;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.408, "name": "Площадь Якуба Коласа", "lat": 53.915369, "lng": 27.583265}
553;Площадь Победы;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.409, "name": "Площадь Победы", "lat": 53.908644, "lng": 27.575054}
554;Октябрьская;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.410, "name": "Октябрьская", "double": "true", "lat": 53.901562, "lng": 27.561068}
555;Площадь Ленина;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.411, "name": "Площадь Ленина", "double": "true", "lat": 53.893875, "lng": 27.548015}
556;Институт Культуры;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.412, "name": "Институт Культуры", "lat": 53.885899, "lng": 27.538852}
557;Грушевка;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.413, "name": "Грушевка", "lat": 53.88669, "lng": 27.514786}
558;Михалово;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.414, "name": "Михалово", "lat": 53.876664, "lng": 27.49691}
559;Петровщина;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.415, "name": "Петровщина", "lat": 53.86458, "lng": 27.485807}
560;Малиновка;{"city": "Минск", "line": {"id": 62, "name": "Московская", "hex-color": "0521C3"}, "id": 62.472, "name": "Малиновка", "lat": 53.849722, "lng": 27.474722}
561;Каменная Горка;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.416, "name": "Каменная Горка", "lat": 53.90683, "lng": 27.437558}
562;Кунцевщина;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.417, "name": "Кунцевщина", "lat": 53.906236, "lng": 27.453916}
563;Спортивная;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.418, "name": "Спортивная", "double": "true", "lat": 53.908501, "lng": 27.48083}
564;Пушкинская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.419, "name": "Пушкинская", "double": "true", "lat": 53.909519, "lng": 27.495499}
565;Молодежная;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.420, "name": "Молодежная", "double": "true", "lat": 53.906527, "lng": 27.521308}
566;Фрунзенская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.421, "name": "Фрунзенская", "double": "true", "lat": 53.905286, "lng": 27.539328}
567;Немига;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.422, "name": "Немига", "lat": 53.905615, "lng": 27.55415}
568;Купаловская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.423, "name": "Купаловская", "lat": 53.901408, "lng": 27.561247}
569;Первомайская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.424, "name": "Первомайская", "double": "true", "lat": 53.893763, "lng": 27.570167}
570;Пролетарская;{"city": "Минск", "line": {"id": 63, "name": "Автозаводская", "hex-color": "BF0808"}, "id": 63.425, "name": "Пролетарская", "double": "true", "lat": 53.88972, "lng": 27.585466}
